Product ID,Product Name,Size,Total Inventory,Price,Expiry
26262,Aceclofenac,12.0Z,600,10.99,19-01-21
84220,Fenoprofen,750ML,111,6.99,07-03-21
67571,Choline,750ML,279,8.79,08-04-21
318791,Paracetamol,750ML,245,43.99,04-07-20
12971,Lorazepam,1L,221,9.99,01-12-20
45284,Temazepam,750ML,202,15.99,12-12-20
63592,Budesonide,750ML,124,16.49,31-12-20
70294,Loratadine,1.75L,156,59.99,04-12-20
79988,Aceclofenac,750ML,258,26.99,01-12-20
39713,Fenoprofen,750ML,267,11.99,12-12-20
313021,Choline,187ML,178,5.99,31-12-20
32514,Paracetamol,750ML,14,12.49,04-12-20
3140,Lorazepam,12.0Z,132,11.99,19-01-21
346917,Temazepam,750ML,0,16.99,07-03-21
84697,Budesonide,750ML,382,13.99,01-12-20
40979,Loratadine,1.5L,176,21.99,12-12-20
80304,Aceclofenac,750ML,45,8.99,31-12-20
25469,Fenoprofen,12.0Z,492,18.99,04-12-20
85374,Choline,750ML,160,8.99,19-01-21
63343,Paracetamol,12.0Z,12,10.99,07-03-21
72069,Lorazepam,750ML,135,32.99,01-12-20
71073,Temazepam,1.75L,130,19.99,12-12-20
51091,Budesonide,12.0Z,312,9.99,31-12-20
66702,Loratadine,750ML,0,8.59,04-12-20
71534,Aceclofenac,1.75L,34,91.99,19-01-21
77434,Fenoprofen,750ML,15,34.99,07-03-21
305146,Choline,750ML,0,16.99,08-04-21
13552,Paracetamol,750ML,0,20.99,04-07-20
37818,Lorazepam,750ML,164,29.99,01-12-20
24338,Temazepam,12.0Z,2,14.99,12-12-20
369420,Budesonide,750ML,69,14.49,31-12-20
239202,Loratadine,750ML,126,34.99,04-12-20
336642,Aceclofenac,750ML,0,13.99,01-12-20
312556,Fenoprofen,750ML,0,10.49,12-12-20
326374,Choline,750ML,0,68.99,31-12-20
84111,Paracetamol,1.5L,296,13.99,04-12-20
320016,Lorazepam,750ML,3,11.99,19-01-21
333124,Temazepam,750ML,0,14.49,07-03-21
69913,Budesonide,16.0Z,76,15.99,01-12-20
123889,Loratadine,750ML,0,11.99,12-12-20
63905,Aceclofenac,12.0Z,30,10.99,31-12-20
82256,Fenoprofen,4L,105,18.99,04-12-20
340703,Choline,750ML,18,7.49,19-01-21
123765,Paracetamol,750ML,241,27.99,07-03-21
28304,Lorazepam,1.75L,165,28.99,01-12-20
42871,Temazepam,750ML,0,58.99,12-12-20
42908,Budesonide,300ML,0,17.99,31-12-20
46388,Loratadine,750ML,193,26.99,04-12-20
89850,Aceclofenac,750ML,0,20.99,19-01-21
323741,Fenoprofen,750ML,108,20.99,07-03-21
339789,Choline,750ML,0,49.99,08-04-21
84666,Paracetamol,750ML,305,25.99,04-07-20
35149,Lorazepam,750ML,31,13.99,01-12-20
5347,Temazepam,16.9Z,11,5.99,12-12-20
75599,Budesonide,750ML,177,28.99,31-12-20
75970,Loratadine,1.75L,130,59.99,04-12-20
70336,Aceclofenac,1.75L,240,18.99,01-12-20
44080,Fenoprofen,1.5L,34,27.99,12-12-20
30834,Choline,16.0Z,0,11.99,31-12-20
71341,Paracetamol,750ML,5,57.99,04-12-20
63886,Lorazepam,1.5L,121,25.99,19-01-21
44448,Temazepam,750ML,32,17.99,07-03-21
84602,Budesonide,750ML,3,112.99,01-12-20
335330,Loratadine,750ML,300,11.49,12-12-20
242105,Aceclofenac,750ML,203,11.49,31-12-20
69848,Fenoprofen,1.75L,0,14.49,04-12-20
5932,Choline,12.0Z,1236,9.99,19-01-21
97918,Paracetamol,11.2Z,1127,18.99,07-03-21
82562,Lorazepam,5LTR,61,19.99,01-12-20
15164,Temazepam,750ML,243,69.99,12-12-20
41441,Budesonide,1.75L,188,42.99,31-12-20
11536,Loratadine,16.0Z,221,12.99,04-12-20
41459,Aceclofenac,375ML,325,17.99,19-01-21
83615,Fenoprofen,750ML,0,12.99,07-03-21
25405,Choline,12.0Z,966,9.99,08-04-21
48335,Paracetamol,1.75L,6,35.99,04-07-20
53317,Lorazepam,750ML,27,19.99,01-12-20
13531,Temazepam,12.0Z,0,9.99,12-12-20
72188,Budesonide,1.75L,2,26.99,31-12-20
78298,Loratadine,750ML,250,19.99,04-12-20
87266,Aceclofenac,750ML,5,60.99,01-12-20
38091,Fenoprofen,1.75L,252,21.99,12-12-20
348700,Choline,750ML,14,16.99,31-12-20
401820,Paracetamol,750ML,10,32.99,04-12-20
241024,Lorazepam,50ML,238,5.99,19-01-21
63605,Temazepam,12.0Z,84,25.99,07-03-21
70519,Budesonide,750ML,358,22.99,01-12-20
13749,Loratadine,750ML,43,11.49,12-12-20
47526,Aceclofenac,750ML,0,29.99,31-12-20
354341,Fenoprofen,750ML,7,10.39,04-12-20
346314,Choline,750ML,0,12.99,19-01-21
349230,Paracetamol,8.5Z,79,5.39,07-03-21
29017,Lorazepam,750ML,274,10.99,01-12-20
326315,Temazepam,750ML,3,50.99,12-12-20
346339,Budesonide,750ML,53,34.99,31-12-20
73311,Loratadine,750ML,35,20.99,04-12-20
71874,Aceclofenac,1L,0,15.99,19-01-21
25367,Fenoprofen,16.9Z,67,5.99,07-03-21
32000,Choline,1L,263,27.99,08-04-21
330506,Paracetamol,750ML,8,23.99,04-07-20
84235,Lorazepam,750ML,253,10.99,01-12-20
234654,Temazepam,750ML,4,6.99,12-12-20
328980,Budesonide,750ML,0,15.99,31-12-20
42544,Loratadine,1L,450,6.99,04-12-20
336855,Aceclofenac,750ML,67,19.99,01-12-20
85751,Fenoprofen,750ML,29,8.99,12-12-20
345472,Choline,750ML,355,15.99,31-12-20
81892,Paracetamol,1.5L,257,8.99,04-12-20
302401,Lorazepam,750ML,22,13.99,19-01-21
28100,Temazepam,750ML,228,16.99,07-03-21
42023,Budesonide,1L,0,7.99,01-12-20
236936,Loratadine,1.5L,64,18.99,12-12-20
27830,Aceclofenac,750ML,0,8.99,31-12-20
22100,Fenoprofen,16.9Z,0,11.99,04-12-20
63383,Choline,12.0Z,0,13.99,19-01-21
2143,Paracetamol,40.0Z,0,2.99,07-03-21
25223,Lorazepam,12.0Z,0,11.99,01-12-20
24095,Temazepam,11.2Z,0,4.99,12-12-20
95702,Budesonide,16.0Z,9,8.99,31-12-20
9377,Loratadine,11.2Z,0,6.99,04-12-20
24509,Aceclofenac,22.0Z,0,5.99,19-01-21
62998,Fenoprofen,12.0Z,90,10.99,07-03-21
70103,Choline,750ML,7,11.99,08-04-21
82170,Paracetamol,750ML,0,32.99,04-07-20
76295,Lorazepam,1.5L,444,15.99,01-12-20
75299,Temazepam,750ML,1,8.99,12-12-20
64014,Budesonide,12.0Z,6,10.99,31-12-20
233330,Loratadine,750ML,0,15.49,04-12-20
72369,Aceclofenac,750ML,156,52.99,01-12-20
315859,Fenoprofen,750ML,0,21.99,12-12-20
57045,Choline,750ML,42,11.49,31-12-20
334957,Paracetamol,750ML,24,14.99,04-12-20
342133,Lorazepam,750ML,272,15.99,19-01-21
21989,Temazepam,750ML,273,19.99,07-03-21
23078,Budesonide,750ML,0,12.49,01-12-20
23772,Loratadine,12.0Z,1030,10.99,12-12-20
86751,Aceclofenac,750ML,0,18.99,31-12-20
26182,Fenoprofen,750ML,0,17.49,04-12-20
48545,Choline,750ML,80,24.99,19-01-21
80178,Paracetamol,1.5L,166,13.99,07-03-21
238288,Lorazepam,750ML,67,16.99,01-12-20
70541,Temazepam,750ML,425,49.99,12-12-20
75744,Budesonide,750ML,213,37.99,31-12-20
30873,Loratadine,23.5Z,0,34.99,04-12-20
328971,Aceclofenac,750ML,261,11.49,19-01-21
319459,Fenoprofen,750ML,6,11.49,07-03-21
46229,Choline,200ML,0,20.99,08-04-21
42687,Paracetamol,750ML,23,10.99,04-07-20
73667,Lorazepam,750ML,3,652.99,01-12-20
326444,Temazepam,750ML,3,14.99,12-12-20
48455,Budesonide,750ML,45,23.99,31-12-20
43109,Loratadine,1L,23,10.99,04-12-20
40669,Aceclofenac,750ML,0,7.99,01-12-20
70247,Fenoprofen,750ML,0,12.49,12-12-20
10026,Choline,12.0Z,0,20.99,31-12-20
36722,Paracetamol,750ML,496,28.99,04-12-20
80477,Lorazepam,750ML,295,10.49,19-01-21
22844,Temazepam,22.0Z,0,26.99,07-03-21
26151,Budesonide,12.0Z,0,15.99,01-12-20
6220,Loratadine,12.0Z,24,12.99,12-12-20
12899,Aceclofenac,16.0Z,0,21.99,31-12-20
28187,Fenoprofen,22.0Z,0,6.99,04-12-20
10466,Choline,22.0Z,0,10.99,19-01-21
27670,Paracetamol,330ML,0,8.99,07-03-21
90336,Lorazepam,12.0Z,0,13.99,01-12-20
68403,Temazepam,12.0Z,0,13.99,12-12-20
28024,Budesonide,22.0Z,0,12.99,31-12-20
63694,Loratadine,12.0Z,0,13.99,04-12-20
71622,Aceclofenac,8.5Z,190,2.39,19-01-21
302175,Fenoprofen,375ML,0,29.99,07-03-21
83301,Choline,750ML,8,22.99,08-04-21
321883,Paracetamol,750ML,147,6.99,04-07-20
50746,Lorazepam,12.0Z,205,20.99,01-12-20
10853,Temazepam,375ML,0,13.99,12-12-20
74197,Budesonide,750ML,18,23.99,31-12-20
78883,Loratadine,750ML,130,10.99,04-12-20
83724,Aceclofenac,750ML,238,16.99,01-12-20
84038,Fenoprofen,750ML,503,16.99,12-12-20
57500,Choline,1L,17,11.99,31-12-20
80289,Paracetamol,750ML,206,14.99,04-12-20
71730,Lorazepam,750ML,227,22.99,19-01-21
342215,Temazepam,750ML,1157,16.99,07-03-21
13722,Budesonide,750ML,71,23.99,01-12-20
79707,Loratadine,1.5L,101,12.49,12-12-20
51013,Aceclofenac,12.0Z,360,10.99,31-12-20
336173,Fenoprofen,375ML,0,6.99,04-12-20
46618,Choline,750ML,68,11.99,19-01-21
70676,Paracetamol,750ML,2,35.99,07-03-21
69659,Lorazepam,12.0Z,0,14.99,01-12-20
235314,Temazepam,750ML,139,12.69,12-12-20
21725,Budesonide,750ML,218,15.99,31-12-20
23047,Loratadine,11.2Z,0,9.99,04-12-20
8257,Aceclofenac,12.0Z,652,8.99,19-01-21
351390,Fenoprofen,750ML,59,10.69,07-03-21
68276,Choline,750ML,78,12.49,08-04-21
74870,Paracetamol,750ML,315,6.99,04-07-20
24336,Lorazepam,22.0Z,0,6.99,01-12-20
38598,Temazepam,1.75L,814,26.99,12-12-20
88589,Budesonide,750ML,1143,21.99,31-12-20
43217,Loratadine,720ML,32,19.99,04-12-20
339982,Aceclofenac,750ML,0,11.99,01-12-20
314182,Fenoprofen,750ML,18,23.99,12-12-20
70515,Choline,1.75L,0,53.99,31-12-20
238740,Paracetamol,750ML,117,57.99,04-12-20
85669,Lorazepam,3LTR,8,16.39,19-01-21
74777,Temazepam,750ML,328,19.99,07-03-21
313499,Budesonide,750ML,0,13.49,01-12-20
72518,Loratadine,750ML,18,30.99,12-12-20
13516,Aceclofenac,16.0Z,376,11.99,31-12-20
10644,Fenoprofen,11.2Z,0,8.99,04-12-20
8842,Choline,11.2Z,0,129.99,19-01-21
94528,Paracetamol,32.0Z,0,26.99,07-03-21
4316,Lorazepam,11.0Z,0,33.99,01-12-20
22309,Temazepam,11.2Z,0,33.99,12-12-20
201316,Budesonide,750ML,9,16.49,31-12-20
75368,Loratadine,750ML,0,20.99,04-12-20
383767,Aceclofenac,750ML,0,7.99,19-01-21
28417,Fenoprofen,12.0Z,-6,10.99,07-03-21
326387,Choline,750ML,4,29.99,08-04-21
5916,Paracetamol,25.4Z,25,10.99,04-07-20
309089,Lorazepam,750ML,73,19.99,01-12-20
53520,Temazepam,750ML,1,223.99,12-12-20
51011,Budesonide,12.0Z,252,20.99,31-12-20
87323,Loratadine,750ML,285,8.99,04-12-20
50091,Aceclofenac,750ML,260,15.99,01-12-20
80036,Fenoprofen,1.5L,2,21.99,12-12-20
349804,Choline,750ML,1,57.99,31-12-20
304164,Paracetamol,750ML,36,27.99,04-12-20
96946,Lorazepam,12.0Z,303,11.99,19-01-21
43338,Temazepam,750ML,35,16.99,07-03-21
15440,Budesonide,750ML,19,14.99,01-12-20
11320,Loratadine,750ML,311,27.99,12-12-20
75191,Aceclofenac,750ML,429,10.99,31-12-20
66826,Fenoprofen,750ML,0,11.49,04-12-20
81217,Choline,500ML,191,5.99,19-01-21
80382,Paracetamol,750ML,96,10.99,07-03-21
183210,Lorazepam,187ML,0,2.79,01-12-20
52043,Temazepam,375ML,0,14.49,12-12-20
32883,Budesonide,750ML,77,12.49,31-12-20
24856,Loratadine,750ML,201,26.99,04-12-20
27219,Aceclofenac,750ML,22,17.49,19-01-21
310468,Fenoprofen,750ML,2,13.49,07-03-21
139890,Choline,750ML,41,12.49,08-04-21
328886,Paracetamol,750ML,0,11.49,04-07-20
74861,Lorazepam,750ML,288,6.99,01-12-20
5398,Temazepam,11.0Z,152,17.99,12-12-20
45025,Budesonide,750ML,0,18.49,31-12-20
372218,Loratadine,750ML,27,21.99,04-12-20
347115,Aceclofenac,750ML,60,20.99,01-12-20
71750,Fenoprofen,1.75L,180,23.99,12-12-20
18880,Choline,750ML,29,7.99,31-12-20
85653,Paracetamol,750ML,1,21.99,04-12-20
336889,Lorazepam,750ML,0,8.69,19-01-21
29166,Temazepam,12.0Z,0,9.99,07-03-21
63387,Budesonide,12.0Z,0,19.99,01-12-20
28540,Loratadine,24.0Z,0,2.99,12-12-20
313139,Aceclofenac,720ML,5,23.99,31-12-20
69470,Fenoprofen,16.0Z,0,10.99,04-12-20
10441,Choline,750ML,398,12.49,19-01-21
69410,Paracetamol,750ML,109,54.99,07-03-21
10432,Lorazepam,11.2Z,24,13.99,01-12-20
341657,Temazepam,1.5L,0,19.99,12-12-20
37826,Budesonide,750ML,9,17.99,31-12-20
309253,Loratadine,750ML,13,9.99,04-12-20
331726,Aceclofenac,750ML,0,11.99,19-01-21
85078,Fenoprofen,1.5L,175,13.99,07-03-21
77674,Choline,1.5L,164,8.69,08-04-21
68691,Paracetamol,750ML,228,9.99,04-07-20
396508,Lorazepam,750ML,324,12.99,01-12-20
345030,Temazepam,750ML,11,19.99,12-12-20
84196,Budesonide,1.5L,44,10.69,31-12-20
52574,Loratadine,750ML,232,19.99,04-12-20
202134,Aceclofenac,750ML,0,47.99,01-12-20
83550,Fenoprofen,750ML,249,18.99,12-12-20
403032,Choline,750ML,0,17.99,31-12-20
68802,Paracetamol,750ML,11,17.69,04-12-20
27464,Lorazepam,750ML,170,22.99,19-01-21
28649,Temazepam,750ML,257,9.49,07-03-21
346051,Budesonide,750ML,6,14.49,01-12-20
99198,Loratadine,12.0Z,1632,17.99,12-12-20
84592,Aceclofenac,750ML,150,15.99,31-12-20
106984,Fenoprofen,750ML,0,21.99,04-12-20
239772,Choline,187ML,185,1.99,19-01-21
166721,Paracetamol,8.45Z,47,41.99,07-03-21
70481,Lorazepam,1.75L,149,32.99,01-12-20
181560,Temazepam,750ML,112,12.99,12-12-20
434213,Budesonide,750ML,0,11.49,31-12-20
88358,Loratadine,12.0Z,80,13.99,04-12-20
355234,Aceclofenac,750ML,0,22.99,19-01-21
56936,Fenoprofen,750ML,462,13.99,07-03-21
240670,Choline,750ML,131,44.99,08-04-21
307633,Paracetamol,750ML,243,10.99,04-07-20
40368,Lorazepam,750ML,339,94.99,01-12-20
70047,Temazepam,1L,245,3.99,12-12-20
41399,Budesonide,750ML,198,35.99,31-12-20
41002,Loratadine,750ML,191,49.99,04-12-20
24331,Aceclofenac,750ML,0,13.99,01-12-20
25233,Fenoprofen,16.9Z,0,4.99,12-12-20
5444,Choline,16.9Z,0,2.99,31-12-20
29265,Paracetamol,12.0Z,0,1.99,04-12-20
1217,Lorazepam,750ML,0,13.99,19-01-21
96385,Temazepam,16.9Z,0,4.99,07-03-21
29791,Budesonide,12.0Z,0,11.99,01-12-20
27617,Loratadine,12.7Z,0,12.99,12-12-20
25337,Aceclofenac,11.2Z,0,20.99,31-12-20
24549,Fenoprofen,12.0Z,0,11.99,04-12-20
29252,Choline,12.0Z,0,11.99,19-01-21
69060,Paracetamol,7.0Z,88,21.99,07-03-21
48259,Lorazepam,1L,247,29.99,01-12-20
77716,Temazepam,16.0Z,0,14.99,12-12-20
46469,Budesonide,750ML,9,13.49,31-12-20
96830,Loratadine,22.0Z,51,2.99,04-12-20
80083,Aceclofenac,750ML,449,12.49,19-01-21
346114,Fenoprofen,750ML,29,22.99,07-03-21
195138,Choline,750ML,12,25.99,08-04-21
38342,Paracetamol,200ML,17,5.19,04-07-20
312075,Lorazepam,750ML,7,30.99,01-12-20
38997,Temazepam,1L,301,7.99,12-12-20
11720,Budesonide,1.75L,314,42.99,31-12-20
235122,Loratadine,750ML,0,52.99,04-12-20
65676,Aceclofenac,750ML,0,9.39,01-12-20
314284,Fenoprofen,750ML,74,13.99,12-12-20
324615,Choline,1L,128,40.99,31-12-20
348710,Paracetamol,750ML,36,17.99,04-12-20
84347,Lorazepam,750ML,24,20.99,19-01-21
416088,Temazepam,750ML,3,16.39,07-03-21
83771,Budesonide,1.5L,183,12.99,01-12-20
321425,Loratadine,500ML,0,5.79,12-12-20
421449,Aceclofenac,750ML,0,16.69,31-12-20
73628,Fenoprofen,750ML,869,9.99,04-12-20
312300,Choline,750ML,0,26.99,19-01-21
399000,Paracetamol,750ML,0,21.99,07-03-21
63798,Lorazepam,12.0Z,120,14.99,01-12-20
170461,Temazepam,750ML,0,12.99,12-12-20
45140,Budesonide,750ML,18,22.99,31-12-20
78524,Loratadine,750ML,0,11.99,04-12-20
46365,Aceclofenac,750ML,21,12.49,19-01-21
348115,Fenoprofen,750ML,0,16.49,07-03-21
166332,Choline,750ML,12,14.99,08-04-21
426726,Paracetamol,750ML,83,13.49,04-07-20
338804,Lorazepam,750ML,45,35.99,01-12-20
99031,Temazepam,12.0Z,0,13.99,12-12-20
70290,Budesonide,750ML,211,54.99,31-12-20
70483,Loratadine,187ML,23,2.89,04-12-20
41092,Aceclofenac,1L,215,43.99,01-12-20
340369,Fenoprofen,750ML,0,18.99,12-12-20
83951,Choline,375ML,454,4.99,31-12-20
83813,Paracetamol,750ML,342,12.49,04-12-20
313421,Lorazepam,750ML,50,13.49,19-01-21
27391,Temazepam,750ML,260,11.99,07-03-21
239000,Budesonide,375ML,443,6.99,01-12-20
57290,Loratadine,375ML,37,6.49,12-12-20
69200,Aceclofenac,12.0Z,0,10.99,31-12-20
54119,Fenoprofen,750ML,0,242.99,04-12-20
80314,Choline,3L,19,19.99,19-01-21
306810,Paracetamol,750ML,10,12.99,07-03-21
10737,Lorazepam,750ML,0,15.49,01-12-20
38792,Temazepam,750ML,247,21.99,12-12-20
16373,Budesonide,750ML,49,13.99,31-12-20
32190,Loratadine,1L,263,31.99,04-12-20
93464,Aceclofenac,12.0Z,96,10.99,19-01-21
80448,Fenoprofen,750ML,0,18.99,07-03-21
437415,Choline,750ML,4,15.99,08-04-21
237676,Paracetamol,750ML,55,13.99,04-07-20
166474,Lorazepam,750ML,31,23.99,01-12-20
327860,Temazepam,750ML,12,32.99,12-12-20
334690,Budesonide,750ML,0,9.99,31-12-20
42560,Loratadine,1.75L,117,17.99,04-12-20
86541,Aceclofenac,1.5L,124,10.69,01-12-20
23270,Fenoprofen,16.9Z,0,9.99,12-12-20
80545,Choline,750ML,238,12.99,31-12-20
313335,Paracetamol,750ML,0,22.99,04-12-20
334061,Lorazepam,750ML,3,8.49,19-01-21
40720,Temazepam,750ML,258,12.99,07-03-21
63729,Budesonide,12.0Z,250,9.99,01-12-20
12976,Loratadine,12.0Z,144,11.99,12-12-20
81016,Aceclofenac,750ML,125,8.79,31-12-20
42387,Fenoprofen,750ML,45,19.99,04-12-20
328618,Choline,750ML,8,17.99,19-01-21
307131,Paracetamol,750ML,0,13.99,07-03-21
69364,Lorazepam,12.0Z,54,10.99,01-12-20
24093,Temazepam,16.9Z,0,3.99,12-12-20
41527,Budesonide,750ML,0,55.99,31-12-20
79713,Loratadine,750ML,0,17.49,04-12-20
238894,Aceclofenac,750ML,392,15.99,19-01-21
348460,Fenoprofen,750ML,142,35.99,07-03-21
28083,Choline,11.2Z,0,13.99,08-04-21
42764,Paracetamol,750ML,72,13.49,04-07-20
79569,Lorazepam,750ML,194,48.99,01-12-20
28797,Temazepam,1.75L,297,16.99,12-12-20
339921,Budesonide,750ML,189,13.49,31-12-20
82580,Loratadine,750ML,69,13.99,04-12-20
41910,Aceclofenac,200ML,1625,6.99,01-12-20
162787,Fenoprofen,750ML,0,6.99,12-12-20
23203,Choline,12.0Z,0,25.99,31-12-20
27433,Paracetamol,22.0Z,0,8.99,04-12-20
50925,Lorazepam,22.0Z,0,7.99,19-01-21
21983,Temazepam,16.9Z,0,11.99,07-03-21
64105,Budesonide,16.0Z,0,10.99,01-12-20
68946,Loratadine,12.0Z,72,11.99,12-12-20
29277,Aceclofenac,11.2Z,0,9.99,31-12-20
26588,Fenoprofen,750ML,0,14.99,04-12-20
301471,Choline,750ML,81,17.99,19-01-21
26867,Paracetamol,750ML,81,10.49,07-03-21
53210,Lorazepam,750ML,41,6.99,01-12-20
70752,Temazepam,750ML,22,20.99,12-12-20
70472,Budesonide,750ML,4,73.99,31-12-20
70806,Loratadine,750ML,104,46.99,04-12-20
388319,Aceclofenac,750ML,225,12.99,19-01-21
28601,Fenoprofen,12.0Z,36,10.99,07-03-21
75230,Choline,750ML,283,18.99,08-04-21
72658,Paracetamol,1.75L,475,39.99,04-07-20
72835,Lorazepam,750ML,129,124.99,01-12-20
317097,Temazepam,750ML,0,18.69,12-12-20
56634,Budesonide,750ML,33,34.99,31-12-20
21105,Loratadine,750ML,0,18.49,04-12-20
83886,Aceclofenac,750ML,220,22.99,01-12-20
50699,Fenoprofen,12.0Z,0,17.99,12-12-20
242200,Choline,250ML,1344,8.99,31-12-20
30102,Paracetamol,12.0Z,318,9.99,04-12-20
348610,Lorazepam,750ML,174,12.99,19-01-21
13528,Temazepam,180ML,16,4.99,07-03-21
336969,Budesonide,750ML,0,19.99,01-12-20
88350,Loratadine,12.0Z,513,10.99,12-12-20
237708,Aceclofenac,1L,168,19.99,31-12-20
412082,Fenoprofen,750ML,2,23.99,04-12-20
50350,Choline,750ML,180,35.99,19-01-21
335854,Paracetamol,750ML,43,28.99,07-03-21
30511,Lorazepam,1.75L,312,16.99,01-12-20
346915,Temazepam,750ML,0,16.99,12-12-20
84937,Budesonide,12.0Z,358,9.99,31-12-20
55107,Loratadine,1.75L,102,10.99,04-12-20
2909,Aceclofenac,12.0Z,1569,7.99,19-01-21
82447,Fenoprofen,750ML,262,19.99,07-03-21
28002,Choline,50ML,2226,2.59,08-04-21
70259,Paracetamol,1L,217,83.99,04-07-20
96997,Lorazepam,12.0Z,262,9.99,01-12-20
80296,Temazepam,750ML,0,41.99,12-12-20
333861,Budesonide,750ML,0,13.99,31-12-20
166425,Loratadine,750ML,31,27.99,04-12-20
70454,Aceclofenac,750ML,254,16.99,01-12-20
44160,Fenoprofen,750ML,10,14.99,12-12-20
347513,Choline,750ML,0,13.99,31-12-20
79693,Paracetamol,750ML,223,14.49,04-12-20
17817,Lorazepam,750ML,2,16.49,19-01-21
240771,Temazepam,187ML,248,8.97,07-03-21
51107,Budesonide,12.0Z,60,16.99,01-12-20
84485,Loratadine,750ML,550,20.99,12-12-20
70647,Aceclofenac,1L,252,4.99,31-12-20
304813,Fenoprofen,750ML,0,15.99,04-12-20
12102,Choline,12.0Z,330,9.99,19-01-21
53007,Paracetamol,750ML,0,24.99,07-03-21
84574,Lorazepam,750ML,6,17.49,01-12-20
241724,Temazepam,750ML,104,57.99,12-12-20
241468,Budesonide,50ML,1298,0.99,31-12-20
373710,Loratadine,750ML,3,21.99,04-12-20
149675,Aceclofenac,750ML,0,30.99,19-01-21
70533,Fenoprofen,750ML,0,7.39,07-03-21
304749,Choline,750ML,5,15.49,08-04-21
124141,Paracetamol,750ML,188,10.49,04-07-20
70140,Lorazepam,750ML,8,30.99,01-12-20
96075,Temazepam,12.0Z,388,10.99,12-12-20
46336,Budesonide,375ML,17,7.49,31-12-20
83855,Loratadine,1.5L,72,15.69,04-12-20
312996,Aceclofenac,750ML,100,10.99,01-12-20
21148,Fenoprofen,750ML,66,11.49,12-12-20
96679,Choline,12.0Z,366,9.99,31-12-20
39900,Paracetamol,750ML,35,16.99,04-12-20
13471,Lorazepam,12.0Z,0,12.99,19-01-21
88277,Temazepam,750ML,0,15.99,07-03-21
43237,Budesonide,750ML,20,12.99,01-12-20
427228,Loratadine,750ML,90,13.49,12-12-20
241346,Aceclofenac,750ML,142,35.99,31-12-20
342137,Fenoprofen,750ML,87,15.49,04-12-20
82584,Choline,250ML,199,8.99,19-01-21
40179,Paracetamol,1L,12,21.99,07-03-21
232074,Lorazepam,750ML,0,23.99,01-12-20
22430,Temazepam,750ML,5,9.99,12-12-20
57800,Budesonide,750ML,203,17.99,31-12-20
12769,Loratadine,1.75L,820,23.99,04-12-20
72327,Aceclofenac,375ML,0,15.99,19-01-21
75794,Fenoprofen,750ML,88,10.99,07-03-21
23083,Choline,12.0Z,0,23.99,08-04-21
92223,Paracetamol,24.0Z,0,20.99,04-07-20
76040,Lorazepam,750ML,19,10.39,01-12-20
47839,Temazepam,1L,0,41.99,12-12-20
21628,Budesonide,750ML,0,10.99,31-12-20
56227,Loratadine,750ML,0,12.99,04-12-20
339762,Aceclofenac,750ML,0,15.49,01-12-20
30520,Fenoprofen,1.75L,1,16.49,12-12-20
88112,Choline,750ML,0,13.99,31-12-20
46203,Paracetamol,750ML,0,17.99,04-12-20
50857,Lorazepam,750ML,0,13.49,19-01-21
69957,Temazepam,750ML,0,4.59,07-03-21
317169,Budesonide,750ML,0,21.99,01-12-20
233022,Loratadine,750ML,0,10.99,12-12-20
383880,Aceclofenac,750ML,10,23.99,31-12-20
45018,Fenoprofen,750ML,7,36.99,04-12-20
318189,Choline,750ML,0,21.99,19-01-21
24854,Paracetamol,12.0Z,24,13.99,07-03-21
46422,Lorazepam,750ML,1,36.99,01-12-20
45348,Temazepam,750ML,0,27.99,12-12-20
57681,Budesonide,750ML,0,43.99,31-12-20
71629,Loratadine,1L,1,15.99,04-12-20
19623,Aceclofenac,750ML,47,58.99,19-01-21
127469,Fenoprofen,750ML,17,21.99,07-03-21
317489,Choline,750ML,61,14.49,08-04-21
38407,Paracetamol,375ML,603,7.39,04-07-20
49994,Lorazepam,1.5L,0,12.69,01-12-20
22310,Temazepam,12.0Z,54,15.99,12-12-20
325957,Budesonide,750ML,41,11.49,31-12-20
23314,Loratadine,12.0Z,69,26.99,04-12-20
50775,Aceclofenac,12.0Z,120,9.99,01-12-20
311544,Fenoprofen,750ML,88,8.19,12-12-20
25523,Choline,12.0Z,216,17.99,31-12-20
237102,Paracetamol,750ML,187,12.69,04-12-20
28245,Lorazepam,12.0Z,0,13.99,19-01-21
356118,Temazepam,750ML,15,59.99,07-03-21
10637,Budesonide,187ML,279,13.77,01-12-20
11584,Loratadine,1.75L,185,19.99,12-12-20
82048,Aceclofenac,1.5L,54,14.49,31-12-20
95770,Fenoprofen,16.0Z,0,9.99,04-12-20
77724,Choline,12.0Z,2,36.99,19-01-21
356478,Paracetamol,11.2Z,0,12.99,07-03-21
73949,Lorazepam,750ML,268,23.99,01-12-20
352322,Temazepam,750ML,4,100.99,12-12-20
51007,Budesonide,12.0Z,126,9.99,31-12-20
28088,Loratadine,1.75L,289,69.99,04-12-20
83747,Aceclofenac,1.5L,212,12.99,19-01-21
322039,Fenoprofen,750ML,223,10.99,07-03-21
359670,Choline,750ML,283,27.99,08-04-21
96270,Paracetamol,11.5Z,174,11.99,04-07-20
338392,Lorazepam,750ML,0,13.49,01-12-20
311836,Temazepam,750ML,9,13.99,12-12-20
82630,Budesonide,750ML,0,9.49,31-12-20
74001,Loratadine,750ML,20,22.99,04-12-20
